unit,sex,age,region,year,value
YR,T,Y57,DE,2002,24.6
YR,T,Y58,DE,2002,23.8
YR,T,Y59,DE,2002,23.0
YR,T,Y6,DE,2002,73.0
YR,T,Y60,DE,2002,22.1
YR,T,Y61,DE,2002,21.3
YR,T,Y62,DE,2002,20.5
YR,T,Y63,DE,2002,19.7
YR,T,Y64,DE,2002,18.9
YR,T,Y65,DE,2002,18.1
YR,T,Y66,DE,2002,17.4
YR,T,Y67,DE,2002,16.6
YR,T,Y68,DE,2002,15.9
YR,T,Y69,DE,2002,15.2
YR,T,Y7,DE,2002,72.0
YR,T,Y70,DE,2002,14.5
YR,T,Y71,DE,2002,13.8
YR,T,Y72,DE,2002,13.1
YR,T,Y73,DE,2002,12.4
YR,T,Y74,DE,2002,11.8
YR,T,Y75,DE,2002,11.2
YR,T,Y76,DE,2002,10.5
YR,T,Y77,DE,2002,9.9
YR,T,Y78,DE,2002,9.3
YR,T,Y79,DE,2002,8.8
YR,T,Y8,DE,2002,71.0
YR,T,Y80,DE,2002,8.2
YR,T,Y81,DE,2002,7.7
YR,T,Y82,DE,2002,7.2
YR,T,Y83,DE,2002,6.8
YR,T,Y84,DE,2002,6.2
YR,T,Y9,DE,2002,70.0
YR,T,Y_GE85,DE,2002,5.8
YR,T,Y_LT1,DE,2002,78.6
YR,F,Y1,DE,2001,80.7
YR,F,Y10,DE,2001,71.9
YR,F,Y11,DE,2001,70.9
YR,F,Y12,DE,2001,69.9
YR,F,Y13,DE,2001,68.9
YR,F,Y14,DE,2001,67.9
YR,F,Y15,DE,2001,66.9
YR,F,Y16,DE,2001,65.9
YR,F,Y17,DE,2001,64.9
YR,F,Y18,DE,2001,63.9
YR,F,Y19,DE,2001,63.0
YR,F,Y2,DE,2001,79.8
YR,F,Y20,DE,2001,62.0
YR,F,Y21,DE,2001,61.0
YR,F,Y22,DE,2001,60.0
YR,F,Y23,DE,2001,59.0
YR,F,Y24,DE,2001,58.0
YR,F,Y25,DE,2001,57.1
YR,F,Y26,DE,2001,56.1
YR,F,Y27,DE,2001,55.1
YR,F,Y28,DE,2001,54.1
YR,F,Y29,DE,2001,53.1
YR,F,Y3,DE,2001,78.8
YR,F,Y30,DE,2001,52.1
YR,F,Y31,DE,2001,51.2
YR,F,Y32,DE,2001,50.2
YR,F,Y33,DE,2001,49.2
YR,F,Y34,DE,2001,48.2
YR,F,Y35,DE,2001,47.2
YR,F,Y36,DE,2001,46.3
YR,F,Y37,DE,2001,45.3
YR,F,Y38,DE,2001,44.3
YR,F,Y39,DE,2001,43.4
YR,F,Y4,DE,2001,77.8
YR,F,Y40,DE,2001,42.4
YR,F,Y41,DE,2001,41.4
YR,F,Y42,DE,2001,40.5
YR,F,Y43,DE,2001,39.5
YR,F,Y44,DE,2001,38.6
YR,F,Y45,DE,2001,37.6
YR,F,Y46,DE,2001,36.7
YR,F,Y47,DE,2001,35.8
YR,F,Y48,DE,2001,34.8
YR,F,Y49,DE,2001,33.9
YR,F,Y5,DE,2001,76.8
YR,F,Y50,DE,2001,33.0
YR,F,Y51,DE,2001,32.1
YR,F,Y52,DE,2001,31.2
YR,F,Y53,DE,2001,30.3
YR,F,Y54,DE,2001,29.4
YR,F,Y55,DE,2001,28.5
YR,F,Y56,DE,2001,27.6
YR,F,Y57,DE,2001,26.7
YR,F,Y58,DE,2001,25.8
YR,F,Y59,DE,2001,24.9
YR,F,Y6,DE,2001,75.8
YR,F,Y60,DE,2001,24.0
YR,F,Y61,DE,2001,23.2
YR,F,Y62,DE,2001,22.3
YR,F,Y63,DE,2001,21.5
YR,F,Y64,DE,2001,20.6
YR,F,Y65,DE,2001,19.8
YR,F,Y66,DE,2001,18.9
YR,F,Y67,DE,2001,18.1
YR,F,Y68,DE,2001,17.3
YR,F,Y69,DE,2001,16.5
YR,F,Y7,DE,2001,74.8
YR,F,Y70,DE,2001,15.7
YR,F,Y71,DE,2001,15.0
YR,F,Y72,DE,2001,14.2
YR,F,Y73,DE,2001,13.5
YR,F,Y74,DE,2001,12.7
YR,F,Y75,DE,2001,12.0
YR,F,Y76,DE,2001,11.3
YR,F,Y77,DE,2001,10.7
YR,F,Y78,DE,2001,10.0
YR,F,Y79,DE,2001,9.4
YR,F,Y8,DE,2001,73.8
YR,F,Y80,DE,2001,8.8
YR,F,Y81,DE,2001,8.3
YR,F,Y82,DE,2001,7.8
YR,F,Y83,DE,2001,7.2
YR,F,Y84,DE,2001,6.7
YR,F,Y9,DE,2001,72.8
YR,F,Y_GE85,DE,2001,6.3
YR,F,Y_LT1,DE,2001,81.4
YR,M,Y1,DE,2001,74.9
YR,M,Y10,DE,2001,66.0
YR,M,Y11,DE,2001,65.0
YR,M,Y12,DE,2001,64.1
YR,M,Y13,DE,2001,63.1
YR,M,Y14,DE,2001,62.1
YR,M,Y15,DE,2001,61.1
YR,M,Y16,DE,2001,60.1
YR,M,Y17,DE,2001,59.1
YR,M,Y18,DE,2001,58.2
YR,M,Y19,DE,2001,57.2
YR,M,Y2,DE,2001,73.9
YR,M,Y20,DE,2001,56.3
YR,M,Y21,DE,2001,55.3
YR,M,Y22,DE,2001,54.4
YR,M,Y23,DE,2001,53.4
YR,M,Y24,DE,2001,52.4
YR,M,Y25,DE,2001,51.5
YR,M,Y26,DE,2001,50.5
YR,M,Y27,DE,2001,49.6
YR,M,Y28,DE,2001,48.6
YR,M,Y29,DE,2001,47.6
YR,M,Y3,DE,2001,73.0
YR,M,Y30,DE,2001,46.7
YR,M,Y31,DE,2001,45.7
YR,M,Y32,DE,2001,44.7
YR,M,Y33,DE,2001,43.8
YR,M,Y34,DE,2001,42.8
YR,M,Y35,DE,2001,41.9
YR,M,Y36,DE,2001,40.9
YR,M,Y37,DE,2001,40.0
YR,M,Y38,DE,2001,39.0
YR,M,Y39,DE,2001,38.1
YR,M,Y4,DE,2001,72.0
YR,M,Y40,DE,2001,37.1
YR,M,Y41,DE,2001,36.2
YR,M,Y42,DE,2001,35.3
YR,M,Y43,DE,2001,34.4
YR,M,Y44,DE,2001,33.4
YR,M,Y45,DE,2001,32.5
YR,M,Y46,DE,2001,31.6
YR,M,Y47,DE,2001,30.7
YR,M,Y48,DE,2001,29.9
YR,M,Y49,DE,2001,29.0
YR,M,Y5,DE,2001,71.0
YR,M,Y50,DE,2001,28.1
YR,M,Y51,DE,2001,27.3
YR,M,Y52,DE,2001,26.4
YR,M,Y53,DE,2001,25.5
YR,M,Y54,DE,2001,24.7
YR,M,Y55,DE,2001,23.9
YR,M,Y56,DE,2001,23.1
YR,M,Y57,DE,2001,22.2
YR,M,Y58,DE,2001,21.4
YR,M,Y59,DE,2001,20.6
YR,M,Y6,DE,2001,70.0
YR,M,Y60,DE,2001,19.9
YR,M,Y61,DE,2001,19.1
YR,M,Y62,DE,2001,18.3
YR,M,Y63,DE,2001,17.6
YR,M,Y64,DE,2001,16.9
YR,M,Y65,DE,2001,16.1
YR,M,Y66,DE,2001,15.4
YR,M,Y67,DE,2001,14.7
YR,M,Y68,DE,2001,14.1
YR,M,Y69,DE,2001,13.4
YR,M,Y7,DE,2001,69.0
YR,M,Y70,DE,2001,12.8
YR,M,Y71,DE,2001,12.2
YR,M,Y72,DE,2001,11.6
YR,M,Y73,DE,2001,11.0
YR,M,Y74,DE,2001,10.4
YR,M,Y75,DE,2001,9.9
YR,M,Y76,DE,2001,9.3
YR,M,Y77,DE,2001,8.8
YR,M,Y78,DE,2001,8.3
YR,M,Y79,DE,2001,7.8
YR,M,Y8,DE,2001,68.0
YR,M,Y80,DE,2001,7.4
YR,M,Y81,DE,2001,7.0
YR,M,Y82,DE,2001,6.6
YR,M,Y83,DE,2001,6.2
YR,M,Y84,DE,2001,5.8
YR,M,Y9,DE,2001,67.0
YR,M,Y_GE85,DE,2001,5.5
YR,M,Y_LT1,DE,2001,75.6
YR,T,Y1,DE,2001,77.9
YR,T,Y10,DE,2001,69.1
YR,T,Y11,DE,2001,68.1
YR,T,Y12,DE,2001,67.1
YR,T,Y13,DE,2001,66.1
YR,T,Y14,DE,2001,65.1
YR,T,Y15,DE,2001,64.1
YR,T,Y16,DE,2001,63.1
YR,T,Y17,DE,2001,62.1
YR,T,Y18,DE,2001,61.2
YR,T,Y19,DE,2001,60.2
YR,T,Y2,DE,2001,77.0
YR,T,Y20,DE,2001,59.2
YR,T,Y21,DE,2001,58.3
YR,T,Y22,DE,2001,57.3
YR,T,Y23,DE,2001,56.3
YR,T,Y24,DE,2001,55.4
YR,T,Y25,DE,2001,54.4
YR,T,Y26,DE,2001,53.4
YR,T,Y27,DE,2001,52.5
YR,T,Y28,DE,2001,51.5
YR,T,Y29,DE,2001,50.5
YR,T,Y3,DE,2001,76.0
YR,T,Y30,DE,2001,49.5
YR,T,Y31,DE,2001,48.6
YR,T,Y32,DE,2001,47.6
YR,T,Y33,DE,2001,46.6
YR,T,Y34,DE,2001,45.7
YR,T,Y35,DE,2001,44.7
YR,T,Y36,DE,2001,43.7
YR,T,Y37,DE,2001,42.8
YR,T,Y38,DE,2001,41.8
YR,T,Y39,DE,2001,40.9
YR,T,Y4,DE,2001,75.0
YR,T,Y40,DE,2001,39.9
YR,T,Y41,DE,2001,39.0
YR,T,Y42,DE,2001,38.0
YR,T,Y43,DE,2001,37.1
YR,T,Y44,DE,2001,36.2
YR,T,Y45,DE,2001,35.2
YR,T,Y46,DE,2001,34.3
YR,T,Y47,DE,2001,33.4
YR,T,Y48,DE,2001,32.5
YR,T,Y49,DE,2001,31.6
YR,T,Y5,DE,2001,74.0
YR,T,Y50,DE,2001,30.7
YR,T,Y51,DE,2001,29.8
YR,T,Y52,DE,2001,29.0
YR,T,Y53,DE,2001,28.1
YR,T,Y54,DE,2001,27.2
YR,T,Y55,DE,2001,26.4
YR,T,Y56,DE,2001,25.5
YR,T,Y57,DE,2001,24.7
YR,T,Y58,DE,2001,23.8
YR,T,Y59,DE,2001,23.0
YR,T,Y6,DE,2001,73.0
YR,T,Y60,DE,2001,22.2
YR,T,Y61,DE,2001,21.4
YR,T,Y62,DE,2001,20.6
YR,T,Y63,DE,2001,19.8
YR,T,Y64,DE,2001,19.0
YR,T,Y65,DE,2001,18.2
YR,T,Y66,DE,2001,17.5
YR,T,Y67,DE,2001,16.7
YR,T,Y68,DE,2001,16.0
YR,T,Y69,DE,2001,15.3
YR,T,Y7,DE,2001,72.0
YR,T,Y70,DE,2001,14.6
YR,T,Y71,DE,2001,13.9
YR,T,Y72,DE,2001,13.2
YR,T,Y73,DE,2001,12.6
YR,T,Y74,DE,2001,11.9
YR,T,Y75,DE,2001,11.3
YR,T,Y76,DE,2001,10.7
YR,T,Y77,DE,2001,10.1
YR,T,Y78,DE,2001,9.5
YR,T,Y79,DE,2001,8.9
YR,T,Y8,DE,2001,71.0
YR,T,Y80,DE,2001,8.4
YR,T,Y81,DE,2001,7.9
YR,T,Y82,DE,2001,7.4
YR,T,Y83,DE,2001,6.9
YR,T,Y84,DE,2001,6.5
YR,T,Y9,DE,2001,70.1
YR,T,Y_GE85,DE,2001,6.1
YR,T,Y_LT1,DE,2001,78.6
YR,F,Y1,DE,2000,80.5
YR,F,Y10,DE,2000,71.6
YR,F,Y11,DE,2000,70.7
YR,F,Y12,DE,2000,69.7
YR,F,Y13,DE,2000,68.7
YR,F,Y14,DE,2000,67.7
YR,F,Y15,DE,2000,66.7
YR,F,Y16,DE,2000,65.7
YR,F,Y17,DE,2000,64.7
YR,F,Y18,DE,2000,63.7
YR,F,Y19,DE,2000,62.7
YR,F,Y2,DE,2000,79.6
YR,F,Y20,DE,2000,61.8
YR,F,Y21,DE,2000,60.8
YR,F,Y22,DE,2000,59.8
YR,F,Y23,DE,2000,58.8
YR,F,Y24,DE,2000,57.8
YR,F,Y25,DE,2000,56.9
YR,F,Y26,DE,2000,55.9
YR,F,Y27,DE,2000,54.9
YR,F,Y28,DE,2000,53.9
YR,F,Y29,DE,2000,52.9
YR,F,Y3,DE,2000,78.6
YR,F,Y30,DE,2000,51.9
YR,F,Y31,DE,2000,51.0
YR,F,Y32,DE,2000,50.0
YR,F,Y33,DE,2000,49.0
YR,F,Y34,DE,2000,48.0
YR,F,Y35,DE,2000,47.1
YR,F,Y36,DE,2000,46.1
YR,F,Y37,DE,2000,45.1
YR,F,Y38,DE,2000,44.1
YR,F,Y39,DE,2000,43.2
YR,F,Y4,DE,2000,77.6
YR,F,Y40,DE,2000,42.2
YR,F,Y41,DE,2000,41.3
YR,F,Y42,DE,2000,40.3
YR,F,Y43,DE,2000,39.4
YR,F,Y44,DE,2000,38.4
YR,F,Y45,DE,2000,37.5
YR,F,Y46,DE,2000,36.5
YR,F,Y47,DE,2000,35.6
YR,F,Y48,DE,2000,34.7
YR,F,Y49,DE,2000,33.8
YR,F,Y5,DE,2000,76.6
YR,F,Y50,DE,2000,32.8
YR,F,Y51,DE,2000,31.9
YR,F,Y52,DE,2000,31.0
YR,F,Y53,DE,2000,30.1
YR,F,Y54,DE,2000,29.2
YR,F,Y55,DE,2000,28.3
YR,F,Y56,DE,2000,27.4
YR,F,Y57,DE,2000,26.5
YR,F,Y58,DE,2000,25.6
YR,F,Y59,DE,2000,24.8
YR,F,Y6,DE,2000,75.6
YR,F,Y60,DE,2000,23.9
YR,F,Y61,DE,2000,23.0
YR,F,Y62,DE,2000,22.2
YR,F,Y63,DE,2000,21.3
YR,F,Y64,DE,2000,20.5
YR,F,Y65,DE,2000,19.6
YR,F,Y66,DE,2000,18.8
YR,F,Y67,DE,2000,18.0
YR,F,Y68,DE,2000,17.2
YR,F,Y69,DE,2000,16.4
YR,F,Y7,DE,2000,74.6
YR,F,Y70,DE,2000,15.6
YR,F,Y71,DE,2000,14.9
YR,F,Y72,DE,2000,14.1
YR,F,Y73,DE,2000,13.4
YR,F,Y74,DE,2000,12.7
YR,F,Y75,DE,2000,12.0
YR,F,Y76,DE,2000,11.3
YR,F,Y77,DE,2000,10.6
YR,F,Y78,DE,2000,10.0
YR,F,Y79,DE,2000,9.4
YR,F,Y8,DE,2000,73.6
YR,F,Y80,DE,2000,8.8
YR,F,Y81,DE,2000,8.3
YR,F,Y82,DE,2000,7.7
YR,F,Y83,DE,2000,7.2
YR,F,Y84,DE,2000,6.8
YR,F,Y9,DE,2000,72.6
YR,F,Y_GE85,DE,2000,6.3
YR,F,Y_LT1,DE,2000,81.2
YR,M,Y1,DE,2000,74.5
YR,M,Y10,DE,2000,65.6
YR,M,Y11,DE,2000,64.6
YR,M,Y12,DE,2000,63.6
YR,M,Y13,DE,2000,62.6
YR,M,Y14,DE,2000,61.7
YR,M,Y15,DE,2000,60.7
YR,M,Y16,DE,2000,59.7
YR,M,Y17,DE,2000,58.7
YR,M,Y18,DE,2000,57.7
YR,M,Y19,DE,2000,56.8
YR,M,Y2,DE,2000,73.5
YR,M,Y20,DE,2000,55.8
YR,M,Y21,DE,2000,54.9
YR,M,Y22,DE,2000,53.9
YR,M,Y23,DE,2000,53.0
YR,M,Y24,DE,2000,52.0
YR,M,Y25,DE,2000,51.1
YR,M,Y26,DE,2000,50.1
YR,M,Y27,DE,2000,49.2
YR,M,Y28,DE,2000,48.2
YR,M,Y29,DE,2000,47.2
YR,M,Y3,DE,2000,72.5
YR,M,Y30,DE,2000,46.3
YR,M,Y31,DE,2000,45.3
YR,M,Y32,DE,2000,44.4
YR,M,Y33,DE,2000,43.4
YR,M,Y34,DE,2000,42.4
YR,M,Y35,DE,2000,41.5
YR,M,Y36,DE,2000,40.5
YR,M,Y37,DE,2000,39.6
YR,M,Y38,DE,2000,38.6
YR,M,Y39,DE,2000,37.7
YR,M,Y4,DE,2000,71.6
YR,M,Y40,DE,2000,36.8
YR,M,Y41,DE,2000,35.8
YR,M,Y42,DE,2000,34.9
YR,M,Y43,DE,2000,34.0
YR,M,Y44,DE,2000,33.1
YR,M,Y45,DE,2000,32.2
YR,M,Y46,DE,2000,31.3
YR,M,Y47,DE,2000,30.4
YR,M,Y48,DE,2000,29.5
YR,M,Y49,DE,2000,28.7
YR,M,Y5,DE,2000,70.6
YR,M,Y50,DE,2000,27.8
YR,M,Y51,DE,2000,26.9
YR,M,Y52,DE,2000,26.1
YR,M,Y53,DE,2000,25.2
YR,M,Y54,DE,2000,24.4
YR,M,Y55,DE,2000,23.6
YR,M,Y56,DE,2000,22.7
YR,M,Y57,DE,2000,21.9
YR,M,Y58,DE,2000,21.1
YR,M,Y59,DE,2000,20.3
YR,M,Y6,DE,2000,69.6
YR,M,Y60,DE,2000,19.6
YR,M,Y61,DE,2000,18.8
YR,M,Y62,DE,2000,18.0
YR,M,Y63,DE,2000,17.3
YR,M,Y64,DE,2000,16.6
YR,M,Y65,DE,2000,15.8
YR,M,Y66,DE,2000,15.2
YR,M,Y67,DE,2000,14.5
YR,M,Y68,DE,2000,13.8
YR,M,Y69,DE,2000,13.2
YR,M,Y7,DE,2000,68.6
YR,M,Y70,DE,2000,12.6
YR,M,Y71,DE,2000,12.0
YR,M,Y72,DE,2000,11.4
YR,M,Y73,DE,2000,10.8
YR,M,Y74,DE,2000,10.2
YR,M,Y75,DE,2000,9.7
YR,M,Y76,DE,2000,9.1
YR,M,Y77,DE,2000,8.6
YR,M,Y78,DE,2000,8.1
YR,M,Y79,DE,2000,7.7
YR,M,Y8,DE,2000,67.6
YR,M,Y80,DE,2000,7.2
YR,M,Y81,DE,2000,6.9
YR,M,Y82,DE,2000,6.4
YR,M,Y83,DE,2000,6.0
YR,M,Y84,DE,2000,5.7
YR,M,Y9,DE,2000,66.6
YR,M,Y_GE85,DE,2000,5.4
YR,M,Y_LT1,DE,2000,75.1
YR,T,Y1,DE,2000,77.6
YR,T,Y10,DE,2000,68.8
YR,T,Y11,DE,2000,67.8
YR,T,Y12,DE,2000,66.8
YR,T,Y13,DE,2000,65.8
YR,T,Y14,DE,2000,64.8
YR,T,Y15,DE,2000,63.8
YR,T,Y16,DE,2000,62.8
YR,T,Y17,DE,2000,61.8
YR,T,Y18,DE,2000,60.9
YR,T,Y19,DE,2000,59.9
YR,T,Y2,DE,2000,76.7
YR,T,Y20,DE,2000,58.9
YR,T,Y21,DE,2000,58.0
YR,T,Y22,DE,2000,57.0
YR,T,Y23,DE,2000,56.0
YR,T,Y24,DE,2000,55.1
YR,T,Y25,DE,2000,54.1
YR,T,Y26,DE,2000,53.1
YR,T,Y27,DE,2000,52.2
YR,T,Y28,DE,2000,51.2
YR,T,Y29,DE,2000,50.2
YR,T,Y3,DE,2000,75.7
YR,T,Y30,DE,2000,49.3
YR,T,Y31,DE,2000,48.3
YR,T,Y32,DE,2000,47.3
YR,T,Y33,DE,2000,46.4
YR,T,Y34,DE,2000,45.4
YR,T,Y35,DE,2000,44.4
YR,T,Y36,DE,2000,43.5
YR,T,Y37,DE,2000,42.5
YR,T,Y38,DE,2000,41.6
YR,T,Y39,DE,2000,40.6
YR,T,Y4,DE,2000,74.7
YR,T,Y40,DE,2000,39.7
YR,T,Y41,DE,2000,38.7
YR,T,Y42,DE,2000,37.8
YR,T,Y43,DE,2000,36.9
YR,T,Y44,DE,2000,35.9
YR,T,Y45,DE,2000,35.0
YR,T,Y46,DE,2000,34.1
YR,T,Y47,DE,2000,33.2
YR,T,Y48,DE,2000,32.3
YR,T,Y49,DE,2000,31.4
YR,T,Y5,DE,2000,73.7
YR,T,Y50,DE,2000,30.5
YR,T,Y51,DE,2000,29.6
YR,T,Y52,DE,2000,28.7
YR,T,Y53,DE,2000,27.9
YR,T,Y54,DE,2000,27.0
YR,T,Y55,DE,2000,26.1
YR,T,Y56,DE,2000,25.3
YR,T,Y57,DE,2000,24.5
YR,T,Y58,DE,2000,23.6
YR,T,Y59,DE,2000,22.8
YR,T,Y6,DE,2000,72.7
YR,T,Y60,DE,2000,22.0
YR,T,Y61,DE,2000,21.2
YR,T,Y62,DE,2000,20.4
YR,T,Y63,DE,2000,19.6
YR,T,Y64,DE,2000,18.8
YR,T,Y65,DE,2000,18.0
YR,T,Y66,DE,2000,17.3
YR,T,Y67,DE,2000,16.5
YR,T,Y68,DE,2000,15.8
YR,T,Y69,DE,2000,15.1
YR,T,Y7,DE,2000,71.7
YR,T,Y70,DE,2000,14.4
YR,T,Y71,DE,2000,13.8
YR,T,Y72,DE,2000,13.1
YR,T,Y73,DE,2000,12.5
YR,T,Y74,DE,2000,11.8
YR,T,Y75,DE,2000,11.2
YR,T,Y76,DE,2000,10.6
YR,T,Y77,DE,2000,10.0
YR,T,Y78,DE,2000,9.4
YR,T,Y79,DE,2000,8.9
YR,T,Y8,DE,2000,70.7
YR,T,Y80,DE,2000,8.3
YR,T,Y81,DE,2000,7.9
YR,T,Y82,DE,2000,7.3
YR,T,Y83,DE,2000,6.9
YR,T,Y84,DE,2000,6.5
YR,T,Y9,DE,2000,69.8
YR,T,Y_GE85,DE,2000,6.1
YR,T,Y_LT1,DE,2000,78.3
YR,F,Y1,DE,1999,80.3
YR,F,Y10,DE,1999,71.4
YR,F,Y11,DE,1999,70.4
YR,F,Y12,DE,1999,69.4
YR,F,Y13,DE,1999,68.4
YR,F,Y14,DE,1999,67.5
YR,F,Y15,DE,1999,66.5
YR,F,Y16,DE,1999,65.5
YR,F,Y17,DE,1999,64.5
YR,F,Y18,DE,1999,63.5
YR,F,Y19,DE,1999,62.5
YR,F,Y2,DE,1999,79.3
YR,F,Y20,DE,1999,61.6
YR,F,Y21,DE,1999,60.6
YR,F,Y22,DE,1999,59.6
YR,F,Y23,DE,1999,58.6
YR,F,Y24,DE,1999,57.6
YR,F,Y25,DE,1999,56.6
YR,F,Y26,DE,1999,55.7
YR,F,Y27,DE,1999,54.7
YR,F,Y28,DE,1999,53.7
YR,F,Y29,DE,1999,52.7
YR,F,Y3,DE,1999,78.4
YR,F,Y30,DE,1999,51.7
YR,F,Y31,DE,1999,50.8
YR,F,Y32,DE,1999,49.8
YR,F,Y33,DE,1999,48.8
YR,F,Y34,DE,1999,47.8
YR,F,Y35,DE,1999,46.8
YR,F,Y36,DE,1999,45.9
YR,F,Y37,DE,1999,44.9
YR,F,Y38,DE,1999,43.9
YR,F,Y39,DE,1999,43.0
YR,F,Y4,DE,1999,77.4
YR,F,Y40,DE,1999,42.0
YR,F,Y41,DE,1999,41.1
YR,F,Y42,DE,1999,40.1
YR,F,Y43,DE,1999,39.2
YR,F,Y44,DE,1999,38.2
YR,F,Y45,DE,1999,37.3
YR,F,Y46,DE,1999,36.3
YR,F,Y47,DE,1999,35.4
YR,F,Y48,DE,1999,34.5
YR,F,Y49,DE,1999,33.5
YR,F,Y5,DE,1999,76.4
YR,F,Y50,DE,1999,32.6
YR,F,Y51,DE,1999,31.7
YR,F,Y52,DE,1999,30.8
YR,F,Y53,DE,1999,29.9
YR,F,Y54,DE,1999,29.0
YR,F,Y55,DE,1999,28.1
YR,F,Y56,DE,1999,27.2
YR,F,Y57,DE,1999,26.3
YR,F,Y58,DE,1999,25.4
YR,F,Y59,DE,1999,24.6
YR,F,Y6,DE,1999,75.4
YR,F,Y60,DE,1999,23.7
YR,F,Y61,DE,1999,22.8
YR,F,Y62,DE,1999,22.0
YR,F,Y63,DE,1999,21.1
YR,F,Y64,DE,1999,20.3
YR,F,Y65,DE,1999,19.4
YR,F,Y66,DE,1999,18.6
YR,F,Y67,DE,1999,17.8
YR,F,Y68,DE,1999,17.0
YR,F,Y69,DE,1999,16.2
YR,F,Y7,DE,1999,74.4
YR,F,Y70,DE,1999,15.4
YR,F,Y71,DE,1999,14.7
YR,F,Y72,DE,1999,13.9
YR,F,Y73,DE,1999,13.2
YR,F,Y74,DE,1999,12.5
YR,F,Y75,DE,1999,11.8
YR,F,Y76,DE,1999,11.2
YR,F,Y77,DE,1999,10.5
YR,F,Y78,DE,1999,9.9
YR,F,Y79,DE,1999,9.3
YR,F,Y8,DE,1999,73.4
YR,F,Y80,DE,1999,8.7
YR,F,Y81,DE,1999,8.2
YR,F,Y82,DE,1999,7.6
YR,F,Y83,DE,1999,7.2
YR,F,Y84,DE,1999,6.7
YR,F,Y9,DE,1999,72.4
YR,F,Y_GE85,DE,1999,6.3
YR,F,Y_LT1,DE,1999,81.0
YR,M,Y1,DE,1999,74.2
YR,M,Y10,DE,1999,65.3
YR,M,Y11,DE,1999,64.3
YR,M,Y12,DE,1999,63.4
YR,M,Y13,DE,1999,62.4
YR,M,Y14,DE,1999,61.4
YR,M,Y15,DE,1999,60.4
YR,M,Y16,DE,1999,59.4
YR,M,Y17,DE,1999,58.4
YR,M,Y18,DE,1999,57.5
YR,M,Y19,DE,1999,56.5
YR,M,Y2,DE,1999,73.2
YR,M,Y20,DE,1999,55.6
YR,M,Y21,DE,1999,54.6
YR,M,Y22,DE,1999,53.7
YR,M,Y23,DE,1999,52.7
YR,M,Y24,DE,1999,51.8
YR,M,Y25,DE,1999,50.8
YR,M,Y26,DE,1999,49.9
YR,M,Y27,DE,1999,48.9
YR,M,Y28,DE,1999,48.0
YR,M,Y29,DE,1999,47.0
YR,M,Y3,DE,1999,72.3
YR,M,Y30,DE,1999,46.0
YR,M,Y31,DE,1999,45.1
YR,M,Y32,DE,1999,44.1
YR,M,Y33,DE,1999,43.2
YR,M,Y34,DE,1999,42.2
YR,M,Y35,DE,1999,41.2
YR,M,Y36,DE,1999,40.3
YR,M,Y37,DE,1999,39.3
YR,M,Y38,DE,1999,38.4
YR,M,Y39,DE,1999,37.5
YR,M,Y4,DE,1999,71.3
YR,M,Y40,DE,1999,36.5
YR,M,Y41,DE,1999,35.6
YR,M,Y42,DE,1999,34.7
YR,M,Y43,DE,1999,33.8
YR,M,Y44,DE,1999,32.9
YR,M,Y45,DE,1999,32.0
YR,M,Y46,DE,1999,31.1
YR,M,Y47,DE,1999,30.2
YR,M,Y48,DE,1999,29.3
YR,M,Y49,DE,1999,28.4
YR,M,Y5,DE,1999,70.3
YR,M,Y50,DE,1999,27.5
YR,M,Y51,DE,1999,26.7
YR,M,Y52,DE,1999,25.8
YR,M,Y53,DE,1999,25.0
YR,M,Y54,DE,1999,24.1
YR,M,Y55,DE,1999,23.3
YR,M,Y56,DE,1999,22.5
YR,M,Y57,DE,1999,21.7
YR,M,Y58,DE,1999,20.9
YR,M,Y59,DE,1999,20.1
YR,M,Y6,DE,1999,69.3
YR,M,Y60,DE,1999,19.3
YR,M,Y61,DE,1999,18.5
YR,M,Y62,DE,1999,17.8
YR,M,Y63,DE,1999,17.0
YR,M,Y64,DE,1999,16.3
YR,M,Y65,DE,1999,15.6
YR,M,Y66,DE,1999,14.9
YR,M,Y67,DE,1999,14.2
YR,M,Y68,DE,1999,13.6
YR,M,Y69,DE,1999,13.0
YR,M,Y7,DE,1999,68.3
YR,M,Y70,DE,1999,12.4
YR,M,Y71,DE,1999,11.8
YR,M,Y72,DE,1999,11.2
YR,M,Y73,DE,1999,10.6
YR,M,Y74,DE,1999,10.0
YR,M,Y75,DE,1999,9.5
YR,M,Y76,DE,1999,9.0
YR,M,Y77,DE,1999,8.5
YR,M,Y78,DE,1999,8.0
YR,M,Y79,DE,1999,7.5
YR,M,Y8,DE,1999,67.3
YR,M,Y80,DE,1999,7.1
YR,M,Y81,DE,1999,6.7
YR,M,Y82,DE,1999,6.3
YR,M,Y83,DE,1999,5.9
YR,M,Y84,DE,1999,5.6
YR,M,Y9,DE,1999,66.3
YR,M,Y_GE85,DE,1999,5.3
YR,M,Y_LT1,DE,1999,74.8
YR,T,Y1,DE,1999,77.4
YR,T,Y10,DE,1999,68.5
YR,T,Y11,DE,1999,67.5
YR,T,Y12,DE,1999,66.5
YR,T,Y13,DE,1999,65.5
YR,T,Y14,DE,1999,64.6
YR,T,Y15,DE,1999,63.6
YR,T,Y16,DE,1999,62.6
YR,T,Y17,DE,1999,61.6
YR,T,Y18,DE,1999,60.6
YR,T,Y19,DE,1999,59.7
